Instance_ID,Location,Text
2776,Perth,"en,star,notic,tamsin,encount,foot,en,las,que,estat,flack,y,no,lo,sara"
2777,Sydney,"soon,christian,wont,abl,practic,religion,persecut,i,pray,christian"
2778,Melbourne,""
2779,Perth,""
2780,Perth,"mp,depend,defin,assimil,you,mean,embrac,us,post,wwii,cultur,e,g,mac"
2781,Brisbane,"sara,jade,hahahahehe,yea,good,way,look"
2782,Sydney,""
2783,Perth,"not,leav,parent,hous,husband,come,collect,one,time,i,follow,tradit"
2784,Perth,"told,it,caus,repli,tag,initi,caus,retreat,tweet,i,think"
2785,Sydney,"fact,discov,whilst,prepar,cross,cultur,wed,guid,belgium,legalis,sex,sexual,activ,1795"
2786,Perth,"j,pott,he,anyth,vote,even,sick"
2787,Brisbane,"200,i,wu,everi,day"
2788,Perth,"sure"
2789,Sydney,"50"
2790,Brisbane,"still,wait"
2791,Brisbane,"habit,nato,mag,silver,anni,sa,earth"
2792,Perth,"i,dare,laugh,funni,trampolin,back,flip,fail,w,travel,cannington,perth"
2793,Sydney,"id,right,scum"
2794,Brisbane,"la,lima,vez,que,preguntaron,que,de,dude,era,dijon,venezuela,good,coffe"
2795,Brisbane,""
2796,Sydney,"i,realli,want,good,manner,kid,royal,like,one"
2797,Brisbane,"brisban,need,feder,member,fight,harder,us,elector,frank,trevor,need,i"
2798,Sydney,"a,what"
2799,Brisbane,"anoth,file,whi,environmentalist,believ,evolut"
2800,Sydney,"if,live,sydney,do,not,use,i,honest,must,signal,50,day,best"
2801,Melbourne,""
2802,Melbourne,"hole,augusta,nation,golf,club,augusta,georgia"
2803,Brisbane,"robbo,you,dare,use,mental,health,tweet,ever,you,use,suit"
2804,Melbourne,"hello,kitti,karaok,show,3"
2805,Sydney,"auf,get,sabin,never,lose,hope"
2806,Sydney,""
2807,Sydney,"bm,gone,viral,man,kiddi,say,bitch,truli,love,man"
2808,Brisbane,"i,hospit,appoint,tomorrow,i,look,forward,walk,look,like,i,take,bus"
2809,Sydney,"a,hip,hop,dj"
2810,Melbourne,""
2811,Perth,"so,thank,mum,slowli,get,loos,sister,adult,lol,i,mean,grow"
2812,Sydney,"i,join,18,000,australian,pledg,support,refuge,will"
2813,Perth,"di,ago,makatulog,sana,june,na,luka,gusto,ko,na,muoi,pin,gusto,ko,manual"
2814,Perth,"so,excit,see,hope,air,australia,soon,everi,singl,cast,member,gem,warm,heart"
2815,Melbourne,"exact,i,share,all,bill,press,twitter,fb,a,lot,peopl,he,get"
2816,Melbourne,"m,one,never,saw,singl,episod,gameofthron"
2817,Sydney,"it,close,i,expect,3,hrs,go"
2818,Brisbane,"think,want,owner,renew"
2819,Melbourne,"hugh,sharp,73,aha,i,love,eoin"
2820,Sydney,"where,defens"
2821,Melbourne,"omg,stop,show,famili,see,hear,scream,think,feel,bad,call,channel,7"
2822,Brisbane,"tien,los,deni,un,bebe,la,amo"
2823,Perth,"look,like,anoth,act,violenc,member,cult,subjug,oppress"
2824,Melbourne,"thank,hard,work,team,melbourn,secur,ticket,avengersendgam"
2825,Melbourne,"i,look,younger,alreadi,bach,lagoon,ga,lay,rok,k,aha,ha"
2826,Sydney,"he,not,us"
2827,Melbourne,"experi,melbournezoo,dark,neonplayground,featur,light,laser,art,perform,food,truck,bar"
2828,Melbourne,"final,some,posit,news"
2829,Melbourne,"lurcher,so,cant,find,scarier,design"
2830,Perth,"aliv,cant,see,commodor,anywher,funni"
2831,Melbourne,"pink,amp,gold,beauti,philippa,mackenzi,fionaclairedress,use,hair,aus,face"
2832,Perth,"kirkham,the,problem,use,poor,qualiti,fit,particular,flat,cap,often,cust"
2833,Brisbane,"130091300"
2834,Perth,""
2835,Perth,"you,hottest,oz,slut,porn,world,fuck,i,need,slut,like"
2836,Sydney,"new,farm,o,yeah"
2837,Brisbane,"real,photo,atm"
2838,Brisbane,"this,i,stan,man,stan,god"
2839,Perth,"uk,join,onslaught,afleaglesfreo"
2840,Sydney,"if,i,billshorten,i,get,lodg,fumig,first"
2841,Melbourne,"doherti,rd,alton,north,traffic,alert,left,hand,lane,close,southbound,near,doherti,road,victraff"
2842,Perth,"dutton,made,resign,the,lip,full,nois,much,smaller,india"
2843,Perth,""
2844,Sydney,"men,q1,polo,sa,oval,corner,devil"
2845,Brisbane,"eh,call,hater,stat,pad,ineffici,shoot,impress"
2846,Brisbane,"what,price,borderland,got,australia"
2847,Perth,"all,i,think,watch,bachelor,paradis,forward,saw,rachel,brief,period,good,so,proud"
2848,Perth,"truefriend,priceless,kind,gestur,bring,joy,smile,laughter,brighten,day,thank"
2849,Brisbane,"45,minut,go,crowdfund,updat,wirerim,120,shield,sock,636,the,dignifi,project,310,doughnut,0"
2850,Melbourne,"noth,luxuri,if,melbourn,pop,vmnemporium,emporiummelbourn,checkout,piec,in,store,ad"
2851,Melbourne,"well,bone,complain"
2852,Perth,"throw,away,key"
2853,Sydney,"join,da,wave"
2854,Sydney,"my,new,read,addict"
2855,Perth,"i,enterpris,cuff,link,two,set,actual,just,got,pair,bbc,cufflink,last,christ"
2856,Sydney,"crowd,bullet,catch,danger,tactic,come,high,reward,like,magic,show,vega"
2857,Melbourne,"basic,i,see,sexton,beach,shark,come,attack,what,video,watch"
2858,Perth,""
2859,Melbourne,""
2860,Brisbane,"wait,corridor,power,iron"
2861,Perth,"jai,pas,de,cobain,par,contr"
2862,Brisbane,"all,pup,great,small,thank,much,drop,stall,we,know,love,treat,see,soon"
2863,Brisbane,"weaver,payn,da,ball,stun"
2864,Brisbane,"i,sure,mani,fabul,speaker,i,push,i,sure,name,one"
2865,Perth,"it,generat,argument"
2866,Melbourne,"she,probabl,hit,cash"
2867,Sydney,""
2868,Brisbane,"dylan,king,wing,injur,lime,scooter,wow,where,loyalti,lie"
2869,Perth,"lesson,learn,scrubyourass"
2870,Sydney,"everyon,nz,hobbit,thing"
2871,Perth,"and,faux,indigen,affair,minist,nigelscullion,spar,over,indigenousvoic,budget,scullion,say"
2872,Perth,"tell,like"
2873,Melbourne,"it,funni,caus,true"
2874,Sydney,"fair,certain"
2875,Melbourne,"im,hope,might,knowledg,i"
2876,Melbourne,""
2877,Sydney,"whi,inde"
2878,Melbourne,"the,big,o"
2879,Sydney,"damn,i,realli,log,twitter,quot,gameofthron"
2880,Melbourne,"the,hous,crisi,result,design,flaw,featur,the,polici,decis,main,parti,ta"
2881,Sydney,"total,agre,arsehol,wast,money,useless,self,promot"
2882,Perth,""
2883,Brisbane,"this,warm,heart,much,exemplifi,hard,work,trust,process,mutual,respect,competitor,friend"
2884,Brisbane,"despair,wow"
2885,Brisbane,"giant,oz,began"
2886,Sydney,"gonna,tri,go,gym,tonight"
2887,Brisbane,"loo,i,love,true,nil"
2888,Perth,"still,high,key,mad,hardi,crackdown,tag,match,wrestlemania"
2889,Melbourne,"just,read,rupert,ludicr,melbourn,propaganda,sheet,no,longer,pretenc,write,news,news,media,joke"
2890,Sydney,"at,nautanki,indian,restaur,harri,park,fine,dine,sydney,wish,bring,theater,food,au"
2891,Perth,"100"
2892,Sydney,"hesit,such,particular,industri,bring,profit,po"
2893,Melbourne,"fair,no"
2894,Perth,"this,vid,got,like"
2895,Sydney,"10000,agre,bro,i,complet,understand,busi,also,team,environ,aswel"
2896,Brisbane,"wiseword,motivationalquot,an,instant,on,the,lip"
2897,Melbourne,"the,court,say,rush,honest,mass,actor,know,innoc,trampl"
2898,Sydney,"no,chanc,tom"
2899,Melbourne,"is,nick,cummin,gay,bachelorinparadiseau"
2900,Brisbane,"glad,i,marri"
2901,Melbourne,"abbott,want,erect,public,toilet,i,thought,doubl,entendr,work"
2902,Brisbane,"for,leader,much,concern,amp,compass,disabl,certain,issu,wi"
2903,Sydney,"folk"
2904,Brisbane,"i,need,ask,guy,come,australia,i,tri,rais,fund,age,sta"
2905,Sydney,"auspex,loss"
2906,Brisbane,"did,burst,inth,bloodi,god,let"
2907,Brisbane,"west"
2908,Perth,"the,guy,shit,brain,absolut,ridicul,fool"
2909,Perth,"a,the,australian,voter"
2910,Perth,"honest,joke,someon,feel,hurt"
2911,Sydney,"hell,prime,minist,australia,like,idontthinkitsokay"
2912,Melbourne,"s,plug,best,playlist,the,rest,appl,music,friend,aaa,useless"
2913,Brisbane,""
2914,Melbourne,"sunday,sunday,luna,park,melbourn"
2915,Brisbane,"night,stroll,westfield,north,lake"
2916,Melbourne,"can,wait,see,pic,enjoy"
2917,Perth,"the,pm,say,whatev,like,never,ever,put,labor,ahead,parti,conserv,base"
2918,Sydney,"highlight,round,04,victori,get,around,forzaapia,nplnsw"
2919,Brisbane,"if,refer,vegan,protestor,theyvwent,wrong,way,went,f"
2920,Perth,"1050,i,agre,i,rare,i,time,north,game,player,gift"
2921,Melbourne,"hahahah,i,honest,want,adult,sleepsuit,and,sleep,bag"
2922,Perth,"campaigntrail,the,coalit,use,model,climatechang,done,climat,chang,deni,of"
2923,Melbourne,"need,keep,talk,mental,health,check,mate"
2924,Brisbane,"yes,endors,statement"
2925,Melbourne,"the,green,anti,australian,what,one-n,whose,rhetor,australian,muslim,appal"
2926,Perth,"3,more,dayssssssssss,i,can,do,this"
2927,Sydney,"me,i,see,roster,work,given,despit,contract,hour,tell,ag"
2928,Melbourne,"get,excit,i,buy,coffe"
2929,Perth,"just,bit,excit"
2930,Sydney,"wow,accur"
2931,Melbourne,"hi,hello,hrs,absolut,shook,play,alongsid,liter,hero"
2932,Sydney,"happi,new,year,2076,nepales"
2933,Brisbane,"helmet,churn,add,challeng,e,scooter,disrupt,amp,petertownson,via"
2934,Perth,"sell,dont,need,public,fund,govern,mouthpiec,murdoch,free"
2935,Brisbane,"citi,1,wow,1,draw,phoenix,1,glori,2"
2936,Brisbane,"these,pelvic,comment,absolut,horrif,give,smale,day"
2937,Melbourne,"e1180d8c00p7c83"
2938,Sydney,"pratt,absolut,sydney,open,2019,bjp,fujitsu,em,the,univers,sydney"
2939,Brisbane,"the,product,idealis,design,ideal,state,system,ideal,seek,state,system,scoff"
2940,Melbourne,"more,footag,amaz,session"
2941,Perth,"tim,minuchin,sound,like,amaz,night"
2942,Melbourne,""
2943,Perth,""
2944,Perth,"burn,01,04,19,fremantl,western,australia"
2945,Sydney,"ultim,buggeri"
2946,Perth,"crack,day,perthisok,kingsparkperth,letsi,perth,western,australia"
2947,Brisbane,"im,fuck,sure,bloke,i,use,go,school,matt,gooda,i,think,name,pleas,help,fi"
2948,Sydney,"0,liam,10"
2949,Perth,"uno,es,que,sea,credo,ni,nada,pero,issu,hay,gentl,que,si,es,muy,inaportant,herman"
2950,Sydney,"au"
2951,Melbourne,"some,peopl,respond,feel,depth,get,emot,cri,other,respond"
2952,Sydney,""
2953,Perth,"didn,need,2,zoom"
2954,Sydney,"kati,bowman,29,take,pictur,black,hole,55,million,light,year,away,me,29,sometim,hors,get"
2955,Brisbane,"bitch,dont,give,stink,eye,catch,you,stare"
2956,Brisbane,"yes,g,he/sh"
2957,Melbourne,"veto,diet,you,eat,yoghurt,or,mitogen,diet,differ"
2958,Brisbane,"geelong,think,someth,special"
2959,Sydney,"energi,minist,angus,taylor,brother,investig,illeg,land,clear"
2960,Sydney,"webb,one,support,murder"
2961,Sydney,"durand,you,snack,drink,there,seat,im,enjoy,ironi"
2962,Sydney,"i,love,you,queen,so,much,pls,come,to,australia"
2963,Melbourne,"get,onstaged,8,pm,six,still,avail,grab,delici,cocktail,get"
2964,Brisbane,"ankara,stress,assess,hoodoo"
2965,Brisbane,"so,fast,g"
2966,Melbourne,""
2967,Perth,"have,manag,get,yet"
2968,Sydney,"finalment,cortex,meu,label,de,novooooo,uhuuuuuuu"
2969,Sydney,"do,need,caption,pic,instatravel,instal,instaphoto,instafashion,instapictur,instalif"
2970,Brisbane,"viral,ha,gumag,na,sahara"
2971,Brisbane,"profession,bond,clean,servic,start,120,hire,bond,get,20,discount"
2972,Sydney,"gurllll,i,still,cant,even,believ,im,actual,exchang,semest,uni,wollongong"
2973,Melbourne,"roberto"
2974,Melbourne,"sometim,secret,bliss,fill,life,realli,basic"
2975,Brisbane,"troubl,iq,journalist,lower,one,nation"
2976,Perth,""
2977,Brisbane,"oh,ghaaaaad,finallyyyyyyyy"
2978,Brisbane,"cf"
2979,Melbourne,"cfc,awesom,buck,sahara"
2980,Melbourne,"they,fulli,accredit,chariti,dgr,status,make,donat,want,tax,deduct,receipt,plea"
2981,Perth,"free,o,fremantl,harbour"
2982,Perth,"this,game,frustrat,close,yet,close,need,quick,goal,free,con"
2983,Perth,""
2984,Brisbane,"rocketraccoon"
2985,Perth,"glamsmil,utilis,qualiti,e,max,porcelain,materi,tradit,veneer,howev,glamsmil,state"
2986,Melbourne,"see,latest,carlton,vic,australia,job,click,appli,account,offic,part,time,47540"
2987,Melbourne,"a,visionari,leader,champagn,henri,giraud,curv,esprit,natur,this,truli,one,champagn,excit"
2988,Perth,"awesom,achiev"
2989,Melbourne,"join,12,3,tripl,r,fm,melbourn,australia"
2990,Melbourne,"lis,it,okay,i,lucki,i,go,back,home,town,see,easter,break,i,hope,nice,weekend"
2991,Sydney,"ive,seen,cow,paddock,better,patch,pitch,sure,anoth,ground,sydney"
2992,Melbourne,"what,tea,teaser,feng,cha,vic,w"
2993,Sydney,"join,standard,charter,bank,team,see,latest,job,open,finch,financ"
2994,Brisbane,""
2995,Brisbane,"tinder,ban,omf"
2996,Brisbane,"peopl,ash,ava,see,parent,me,showcas,racist,bigot,shit,post,fac"
2997,Melbourne,"wow,i,love,wind,willow,grow,as,mchale,video,special,poignant,excel"
2998,Perth,"peopl,unabl,assimil,even,unabl,understand,basic,concept"
2999,Perth,""
3000,Melbourne,""
3001,Melbourne,""
3002,Melbourne,"cabl,cricingif,thank,boss"
3003,Perth,"je,sui,le,bel,arc,en,ciel"
3004,Melbourne,"honest,think,lol,i,tip,us,aha"
3005,Melbourne,"could,thor,protect,award,ship,channel"
3006,Brisbane,"jotan,outstand,wolvesatwembley"
3007,Brisbane,"kaplan"
3008,Sydney,"guy,cute,white,i,pretti,sure,talk,natur"
3009,Melbourne,"hello,everyon,ive,spread,word,tronvault,new,token,india,america"
3010,Perth,"but,i,6,12"
3011,Sydney,"the,trust,basi,everi,relationship,busi,person,otherwis,im,etern,grate"
3012,Brisbane,"tree,happi,help,hear,peopl,busi,relationship,get,blown,social,med"
3013,Brisbane,"more,ellen,morn,morgan,welcom,whatisschool"
3014,Brisbane,"just,i,need"
3015,Perth,"if,job,titl,like,aborigin,cadet,corpor,affair,sound,appeal,follow,us,hear"
3016,Sydney,"so,keen,see"
3017,Sydney,"d,boyl,henri,dynam,demand,friction,i,get,tire,group,ba"
3018,Brisbane,"a,great,club,champion,back,the,lion,saturday"
3019,Melbourne,"this,week,seen,incred,women,come,studio,have,brand,headset,captur,us,exp"
3020,Sydney,"32,miss,tackl,one,half,wow,should,50,put,bulldog,dint,even,miss,much,round,1"
3021,Sydney,"the,great,aussi,lifestyl,enjoy,beach,surf,sand,sun,beach,surf"
3022,Perth,"partisan,sarapu,suragai,targa,megara,indonesia,yang,back,perth,western,australia,13,april,2019,emili,2019"
3023,Brisbane,"my,insid,want,babi"
3024,Brisbane,"frenzi,cri,win,writerscommun"
3025,Melbourne,""
3026,Perth,"solid,proposit"
3027,Perth,"yt,s11"
3028,Sydney,"though,i,appreci,distinct,chess,full,inf"
3029,Perth,"this,plc,go,free"
3030,Perth,""
3031,Melbourne,""
3032,Brisbane,"arriv,mail,yesterday,afternoon,i,need,make,bit,time,read"
3033,Perth,"i,post,wrestlemania,match,predict,last,night,check,em"
3034,Melbourne,"realli,like,one"
3035,Brisbane,""
3036,Brisbane,"great,work,boy,girl,thank,b"
3037,Sydney,"feel,like,undercov,david,debri"
3038,Perth,"love,hat,glad,gave,pipe"
3039,Melbourne,""
3040,Sydney,"tt"
3041,Brisbane,"3"
3042,Sydney,"well,block,matt,70,l,suggest,other,total,offens,realli,block,sweet"
3043,Melbourne,"start,resembl,barnabi,joyc,old,knob,complet,utter,delusion"
3044,Sydney,"i,call,boss,babe,far,wors"
3045,Perth,"sometim,exercis,friendship,creat,exercis,were,def,creat,famili"
3046,Perth,"slap,loophol,aflfantasi"
3047,Brisbane,"gorgeous,i,ador,two,beauti,girl,i,hope,get,spoilt,enjoy,mother,day"
3048,Melbourne,"sound,need"
3049,Sydney,"we,take,accept,paper,pub,baptis,alcohol,stain,long,night,celeb"
3050,Brisbane,"a,great,arco,mayb,next,time,teach,golf,tip,i,need"
3051,Melbourne,""
3052,Sydney,"i,miss,babi"
3053,Sydney,""
3054,Perth,"final,robot,actual,work,these,new,robot,design,breakdown,reach"
3055,Sydney,"manuel,ny,sydney,friend"
3056,Brisbane,"hey,if,clamp,back,yard,enjoy,starvat,keep,door,open"
3057,Sydney,"curv,paramount,recreat,club"
3058,Sydney,"no,credibl,champ"
3059,Sydney,"sign,con,el,corazon,koichi"
3060,Brisbane,"714,im,gasolin"
3061,Melbourne,"well,is,mona,product,an,amount,bullshit,assum"
3062,Perth,"oh,god,eye"
3063,Perth,"be,honest,best,tell,lie"
3064,Melbourne,"francesco,assassin,teamster"
3065,Brisbane,"i,honest,excit,video,age,club"
3066,Melbourne,""
3067,Brisbane,"is,this,fuck,amateur,hour"
3068,Brisbane,""
3069,Sydney,"is,ever,realli,much,paprika,cook,paprika"
3070,Brisbane,"verma,23"
3071,Perth,"hahhaha"
3072,Sydney,""
3073,Brisbane,"long,day,i,surpris,i,made,long,without,nod,volunt,parkin,morn,spent"
3074,Melbourne,"join,mastercard,team,see,latest,sale,job,open,includ,manag,key,account,manag,via"
3075,Perth,"a,second,option,could,visa,hes,will,guest,lectur,two"
3076,Melbourne,"done"
3077,Sydney,"stream,he,rape,field,drown,brackish,water"
3078,Sydney,"oh,myyyy,time,i,thought,one,slang,bad,x"
3079,Melbourne,""
3080,Brisbane,""
3081,Melbourne,"avail,tattoocapobus,fresh,new,design,hit,us,book,lindsaycapobus"
3082,Sydney,"burk,pleas,stop,adai,guy,get,fight"
3083,Sydney,"africa,get,readi,taco,tequila,festiv,sat,4,fri,10,may,local,host,seri,one"
3084,Melbourne,"well,done"
3085,Perth,"someon,need,come,soggi,chip,lot,peopl,like,prefer,em,soggi,teamsoggychip"
3086,Perth,"i,rate,show,sahara"
3087,Perth,"in,fun,row,go,free,miracl,win"
3088,Brisbane,"compar,realli,gone,and,electr,price,gone"
3089,Brisbane,"pero,daniel,por,qu,nos,face,esto"
3090,Perth,"i,want,someon,i,chill,vibe,make,cute,memori,but,ask,much"
3091,Perth,""
3092,Brisbane,"we,can,give,what,we,don,have,by,andi,speaker,mairowitz,we,mani,role,wonder,product"
3093,Melbourne,"can,wait,parti,stunner,sikandermelbourn,tomorrow,coma,we,2,30"
3094,Melbourne,"they,friend"
3095,Sydney,"jajajajaja,le,maria,ni,un,pico,en,la,melilla"
3096,Melbourne,"r,hmm,interest,the,initi,break,larg,shard,top,around,mind"
3097,Brisbane,"ang,pinakatumatak,na,dana,eat,906,era,annett,bayard,anyon,could,play,role,skat,basta,convinc"
3098,Brisbane,"nab,veri,hard,success,good,politician,polit,competit,much,tough,rou"
3099,Brisbane,"i,upset,mass,daisi,tweet,i,sorri,broke,bloodi,heart,left,i,sure,i,get"
3100,Melbourne,"fast,becom,farcic,irrelev"
3101,Brisbane,"a,great,seminar,listen,myanmar,genderequ"
3102,Perth,"um,like,i,keep,ask,where,joke"
3103,Brisbane,"i,look,morn,kk,crack,i,could,listen,accent,day,i,think,jus"
3104,Melbourne,"thought,simpkin,mia"
3105,Sydney,"code,you,serv"
3106,Brisbane,"thank,everyon,help,us,reach,uk,stream,if,havent,given,underground,love,listen,yet,head,ov"
3107,Sydney,"wake,south"
3108,Melbourne,"do,vegan,furnitur,cloth,anim,product,wool,leather,eat,honey,use,bee,wax,product,sara"
3109,Brisbane,""
3110,Perth,"congo,ord,quarter,look,better,the,boy,play,derbi,slack"
3111,Brisbane,"been,wait,6,month,dis,applic,read,was,due,new,prosthet,last,octob,my,abil"
3112,Perth,""
3113,Sydney,"bit,late,parti,i,final,got,airport,dont,speak,broke"
3114,Perth,"i,believ,i,troubl,aborigin,maori,po"
3115,Sydney,"i,rare,whing,ref,guy,fuck,useless,afc"
3116,Sydney,"great,support,patient,famili"
3117,Brisbane,"how,interpret,poll,previous,bias,newspol,lib,1,point,front,level,opposit,boo"
3118,Perth,"break,climatesolutionsfund,must,last,an,extra,5,year,reveal,in"
3119,Perth,"good,luck"
3120,Sydney,"check,dm,pls"
3121,Perth,""
3122,Perth,""
3123,Brisbane,"ive,said,i,believ,belief,crossov,claim,person,injuri,assess,lawyer"
3124,Melbourne,"how,today,need,order,want,fifti,year,time,a,great,quot"
3125,Perth,"also,laugh,beer,beer,sold,separ"
3126,Melbourne,"would,fact,check,call,surplus,far,import"
3127,Sydney,"bulldog,remind,shit,south,got,profession"
3128,Perth,"guy,russo"
3129,Melbourne,"i,knew,report,old,get,truth,and,show,coffe,is,word,ty,bill,b"
3130,Melbourne,"if,good,cri"
3131,Brisbane,"mothershaw,race,go,strength,strength,stabl,doubl,number,past,three,day,now,two,hors,book"
3132,Perth,"that,okay,i,think,i"
3133,Perth,"i,honest,know"
3134,Brisbane,"now,patient,await,mytholog,research,goe,brink,crossov,visual,novel"
3135,Melbourne,""
3136,Perth,"bitch,im,angri,annoy,right"
3137,Sydney,"congratul,mark,grant,appoint,great,news"
3138,Melbourne,"pps,go"
3139,Sydney,"great,placement,well,done"
3140,Brisbane,"thing,must,bad,lunat,side"
3141,Melbourne,"need,new,hard,drive,arriv,asap,ugh"
3142,Sydney,"what,hell,mess,women,sad,word,realli,silli"
3143,Perth,"this,tweet,made,day"
3144,Brisbane,"your,boy,show,plenti,fight,real,touch,class,i"
3145,Perth,"check,meet,group,perth,meet,perth,via"
3146,Brisbane,"they,come,i,feel,btscomeback,2019,boywithluv,boywithaus,aussiearmi,btspavedtheway"
3147,Sydney,"bro,ive,got,b1,got,b2,steam,keen,pc,run"
3148,Perth,"ban,i,friend,minus,better,english,learn,spell,get,we,speak,english,countri"
3149,Melbourne,"a,load,desper,crap,put,forward,govern,know,snowflak,chanc,hell,win,put"
3150,Melbourne,"labor,decid,whether,rank,credit,tax,tax"
3151,Perth,"how,celebr,first,ever,imag,black,hole,week,gool,black-hol,quantumcomput"
3152,Brisbane,"which,cheapi,play,weekend,berri,allan,ravalawa,garrick,sutherland,3,sc,addict"
3153,Sydney,"again"
3154,Sydney,"just,post,photo,woolloomooloo,bay"
3155,Melbourne,""
3156,Perth,""
3157,Brisbane,"bur,as,much,pain,say,i,actual,good,time,but,i,good,compani"
3158,Sydney,""
3159,Sydney,"i,overreact,bad,sometim,i,also,know,im,right,im,alway,right"
3160,Melbourne,"aflpieseagl"
3161,Sydney,"sometim,wonder,stay,til,everi,weekend,watch,sam,shitshow"
3162,Perth,"i,love,australian,imam,handl,sensit,issu,lgb,they,realli,realli,smart,explain,concept"
3163,Brisbane,"26,day"
3164,Perth,"this,behind,scene,footag,morrow,helicopt,flight,in,opinion,talent,prof"
3165,Melbourne,"veri,docil,medium,im,reliabl,told"
3166,Brisbane,"the,greatest,way,start,trip,qanta,attend,tell,son,member"
3167,Sydney,"this,gonna,tight,one"
3168,Melbourne,"stunner,what,race"
3169,Sydney,"alright,im,go,share,stori,u,ppl,honor,hill,come,back,a,coupl,month,ago,i,bar"
3170,Brisbane,"gay,cultur,catwalk,em,qualquer,corridor,que,vc,passer"
3171,Brisbane,"basal,mascara,para,dirt,bison,asa,sahara,miss,na,nato,ng,inland"
3172,Sydney,"baron,you,cant,compar,side,side,reserv,grade,noth,like,first,grade,benji,real"
3173,Melbourne,"natur,3,acrobat,possum,night,coburg,victoria,australia"
3174,Sydney,"i,may,impress,video,even,send,request,celebr,cartoon,charact,wrestler,peo"
3175,Melbourne,"julianassang,lot,journal,award,consid,hes,journalist"
3176,Perth,"thank,take,part,our,winner,lioness,97,bless"
3177,Sydney,"if,uk,usa,aus,govern,smart,ask,put,comput,genius,good,use,uncov,co"
3178,Melbourne,"gibb,gibb"
3179,Perth,"footi,record,last,night"
3180,Melbourne,"right,deliv,long,term,gain,self,respect,bribe,9,day,wonder,breed,disrespect"
3181,Perth,"burn,babi,burn"
3182,Sydney,"dp,contact"
3183,Perth,"happi,master,week,if,love,miss"
3184,Brisbane,""
3185,Sydney,"we,sign,3,year,plus,perfect,happi"
3186,Melbourne,"after,afl,club,led,favourit,son,inject,mysteri,drug,cocktail,dozen,trust,young,men,cheat"
3187,Sydney,"i,get,tattoo"
3188,Melbourne,"they,call,snowflak"
3189,Melbourne,"a,ten,year,look,ahead,kid,it,also,matter,gaetjen,thought,work"
3190,Melbourne,"35,sub,mufc,25,still,oli,17,daniel,visev,mufc,0,0,smc,ogmelbderbi,itsyourclub,mufc"
3191,Brisbane,"just,regist,first,parkin,saturday,jesus,christ,bicycl,book,week,i,die"
3192,Sydney,"janganpilihpemimpinemosion"
3193,Sydney,""
3194,Melbourne,"y,tri,tear,apart,notr,dame,tragic,inde,old,build,tri"
3195,Brisbane,"i,lose,appetit,liter,everytim,i,go,eat,whi"
3196,Sydney,"she,great,girl,kid,great,shoot,world,polit,system,tim"
3197,Perth,"in,room,satisfi,both,key,forward,got,3,goal,gaff,turn,redden,sheppard"
3198,Brisbane,"sorri,kinki,stroke,hair,tell,mean,lot"
3199,Brisbane,"the,player,good,grief,manag,i,one"
3200,Sydney,"hors,damn,girl,hate,get,piss"
3201,Brisbane,"cannon,brain"
3202,Brisbane,"goodby,coolest,citi,world,brisban,see,soon,cheer,ozzi,special,place"
3203,Perth,"i,westfield,carousel,cannington,wa"
3204,Brisbane,"he,repli"
3205,Melbourne,"thank,feedback,kristin,we,pass,onto,custom,experi,team,thank,also,f"
3206,Brisbane,""
3207,Melbourne,"trust,intuit,this,case,psychologist,i,liter,stumbl,across,onlin"
3208,Sydney,"train,greg,kind,offer,cover,fine,come,way"
3209,Perth,"member,liberalparti,state,territori"
3210,Sydney,"dark,you,know"
3211,Brisbane,"the,hash,inaccessibilitymean,treasur,trove,patientexperi,amp,livedexperi,disabl,insight"
3212,Brisbane,"voodoo,excit,ted,bundi,movi,come"
3213,Perth,"i,per,tarmac"
3214,Perth,"i,alway,keep,heart,mind,foreverkeithcharlesflint"
3215,Sydney,"hang,sbc"
3216,Melbourne,"yea,i,saw,social,justic,william"
3217,Sydney,"not,prayer,lad"
3218,Brisbane,"dirti,rotten,scoundrel"
3219,Melbourne,"true"
3220,Perth,""
3221,Melbourne,""
3222,Brisbane,"did,also,buy,flat,hat"
3223,Perth,"steve,sell"
3224,Melbourne,"in,less,hrs,ros,goe,live,australia,nz,singapor,here,th"
3225,Sydney,"i,thought,hour,apart"
3226,Sydney,"exhaust"
3227,Perth,"your,world,view,might,chang,littl,kid,n"
3228,Perth,"i,think,type,leafcutterbe,north,beach,western,australia,australia"
3229,Brisbane,"you,confus,talk,worm"
3230,Sydney,"2,friend,check,thai,food"
3231,Sydney,"couldnt,imagin,half,day,talk"
3232,Perth,"not,chanc,roll"
3233,Perth,"yous,got,wrong,game,sonni,play,rugbi,in,wikipedia,enter"
3234,Brisbane,"miss,much,maxwel,smart,agent,86"
3235,Melbourne,"love,high,profil,arrest,made,drunk,drive,toler,day,age,transport"
3236,Perth,"great,work,cdf,classi,respons,minist,democrat,iv,mil,relat,action"
3237,Perth,""
3238,Brisbane,"i,feel,sorri,ine,grown,woman,knew,boundari,i,give,fact,disturb"
3239,Sydney,"tejaprana,resort,spa,restaur,locat,bud,bali"
3240,Perth,"i,mental,diverg,i,escap,certain,unnam,realiti,plagu,life"
3241,Melbourne,"post,workout,brunch,portobello,mushroom,pomegran,poachedegg,pumpkin,green,salad,renni"
